Titulo,Preço,Tipo,Rua,Bairro,CEP,Latitude,Longitude,Tipo Vendedor,Quartos,Suítes,Área Útil (m2),Area Total (m2),Vagas,Taxa Condomínio,IPTU,Data Coleta,Education,Entertainment,Financial,Healthcare,Sustenance,Transportation,Others
Apartamento com piscina e churrasqueira em Campo Grande,350000,Residencial,Rua Voluntários da Pátria,Campo Grande,52040150,-8.031592,-34.8828432,Imobiliária,3,1,65,65,1,410,,2017-04-09 23:45:16.485691,0,0,0,0,0,27.525014241238715,0
Apartamento com copa e salão de festas em Aflitos,620000,Residencial,Rua Desembargador Martins Pereira,Aflitos,52050205,-8.0377128,-34.8999689,Imobiliária,3,1,124,124,0,910,,2017-04-09 23:45:16.539337,3.5612971867394227,0.6347961675938156,1.168156888659992,4.029485227908717,5.04266417187255,25.60352163742248,1.3593239211851518
Apartamento  em Prado,350000,Residencial,Rua Desembargador Adolfo Ciríaco,Prado,50720280,-8.057334,-34.9124637,Imobiliária,3,1,140,140,2,765,,2017-04-09 23:45:16.588324,1.3063406998826301,0.712122485341418,0.7123112739455917,2.2898105342353916,6.996072432613192,37.34985390928535,1.390100646956867
Apartamento com piscina e esquina em Ilha do Retiro,360000,Residencial,Rua Doutor João Marques,Ilha do Retiro,50750320,-8.0632701,-34.9071118,Imobiliária,3,1,59,59,1,,,2017-04-09 23:45:16.620553,1.7973221041570575,0.316334709059929,0.49310554935800643,1.1121044576701482,5.010910240988672,31.040723449962496,0.6905951343436152
Apartamento com copa e playground em Boa Viagem,820000,Residencial,Rua Dom José Lopes,Boa Viagem,51021370,-8.1269412,-34.9027403,Imobiliária,4,1,150,150,2,820,,2017-04-09 23:45:16.729636,1.0030497049355214,2.881677589282363,0.9909866081240356,0.6941462120120696,8.058164333636272,33.492719952320556,2.5287003727583115
Casa  em Ilha do Leite,1400000,Residencial,Rua Minas Gerais,Ilha do Leite,50070400,-8.0639682,-34.8936343,Imobiliária,8,0,212,212,6,,,2017-04-09 23:45:17.056757,1.1454435275598525,0.289273050533369,1.6747538770736843,3.2668993436694236,1.0813980960173049,29.893175939875665,0.9995722894445547
Apartamento com piscina e churrasqueira em Madalena,497000,Residencial,Rua Manuel Bernardes,Madalena,50710350,-8.0489974,-34.9101091,Imobiliária,3,1,79,,2,480,,2017-04-09 23:45:17.103183,2.039301640918013,0.9161811710028256,0.39409451154171926,2.327864969262257,6.031402756979962,23.461589547871913,0.7887005064952928
Apartamento com piscina e churrasqueira em Torre,329000,Residencial,Rua Padre Anchieta,Torre,50710430,-8.0466469,-34.9055365,Imobiliária,2,1,43,,1,,,2017-04-09 23:45:17.141555,2.531664052363776,0.5560192252502723,0.2339290151324093,2.2254918575451925,6.927381315849839,25.248757254459886,0.8451480802396198
Apartamento com churrasqueira e salão de festas em Boa Viagem,230000,Residencial,Avenida Vinte de Janeiro,Boa Viagem,51030160,-8.1374617,-34.9139041,Imobiliária,3,1,73,,1,250,,2017-04-09 23:45:17.241760,0.5163573374939928,0,0,0,3.061381725727794,19.875372473542665,0.650420123301022
Apartamento com piscina e churrasqueira em Boa Viagem,450000,Residencial,Não Informado,Boa Viagem,,,,Imobiliária,2,0,84,84,1,400,,2017-04-09 23:45:21.836627,0,0,0,0,0,0,0
Apartamento com piscina e esquina em Cordeiro,250000,Residencial,Rua Desembargador Virgílio de Sá Pereira,Cordeiro,50721040,-8.048912,-34.9278476,Imobiliária,2,1,58,58,2,400,,2017-04-09 23:45:17.263164,0.8587783083038188,1.4812187519653457,0,0,1.201934289314167,24.916610017218225,1.3673453866540246
Apartamento com piscina e churrasqueira em Rosarinho,565000,Residencial,Rua Doutor José Maria,Rosarinho,52041000,-8.0362327,-34.8958081,Imobiliária,3,1,68,68,2,500,,2017-04-09 23:45:17.313339,2.6221405588086126,0.7923142234203525,3.0990492227132895,5.527184003693084,5.040471985200251,32.11162709058068,2.017770359773013
Apartamento com salão de festas em Boa Viagem,480000,Residencial,Rua Leon Helmer,Boa Viagem,51030370,-8.1363935,-34.90552,Imobiliária,3,3,87,167,2,650,,2017-04-09 23:45:17.330755,0.9576257541563259,2.2510249308136716,0.5519997223906865,0,1.5669386821765876,22.91694286971528,1.4661582925104375
Apartamento  em Boa Viagem,1700000,Residencial,Rua dos Navegantes,Boa Viagem,51020010,-26.9225709,-49.0606445,Imobiliária,4,1,234,,2,1500,,2017-04-09 23:45:17.356892,0,0,0,0,0,0,0
Apartamento com copa e playground em Casa Forte,660000,Residencial,Rua Silvino Lopes,Casa Forte,52061490,-8.0331217,-34.9174695,Imobiliária,3,2,107,107,2,475,,2017-04-09 23:45:17.515500,0,0.45824065640097184,1.0223612932515622,0.7220910136516171,4.425682254850746,30.02832202630268,0.25488904296034604
Apartamento com piscina e sauna em Boa Viagem,450000,Residencial,Rua Dom José Lopes,Boa Viagem,51021370,,,Imobiliária,3,1,58,68,1,750,,2017-04-09 23:45:17.628876,0,0,0,0,0,0,0
Apartamento  em Cordeiro,200000,Residencial,Rua Onze de Fevereiro,Cordeiro,50640340,-8.0606377,-34.9327492,Imobiliária,2,0,70,70,1,260,,2017-04-09 23:45:17.762045,1.19133399616793,0.9820935522196791,1.2394777201979377,0,3.3954924322299314,25.94277544213926,0.06023882510853173
Flat com piscina em Boa Viagem,290000,Comercial,Não Informado,Boa Viagem,,,,Imobiliária,1,1,40,40,1,320,,2017-04-09 23:45:17.791317,0,0,0,0,0,0,0
Apartamento com piscina e churrasqueira em Gracas,456000,Residencial,Rua Alfredo de Carvalho,Gracas,52021040,-26.9225709,-49.0606445,Imobiliária,3,1,78,,2,450,,2017-04-09 23:45:17.830038,0,0,0,0,0,0,0
Apartamento com piscina e salão de festas em Rosarinho,390000,Residencial,,Rosarinho,52041300,,,Imobiliária,3,1,80,,2,850,,2017-04-09 23:45:17.953726,0,0,0,0,0,0,0
Apartamento  em Espinheiro,495000,Residencial,Avenida Governador Agamenon Magalhães,Espinheiro,50050290,-8.056344,-34.8981001,Imobiliária,3,1,135,,1,,,2017-04-09 23:45:17.996738,4.299528572753659,1.189274969288527,0.9702450208714696,2.88125937843219,5.082081473210115,46.26728267022666,0.9065465844125818
Apartamento com piscina e churrasqueira em Imbiribeira,364350,Residencial,Rua Conde Pereira Carneiro,Imbiribeira,51160250,-8.1081681,-34.9116246,Imobiliária,3,1,67,67,1,,,2017-04-09 23:45:18.030695,0,0,3.731995277668324,0,0,24.414860288758543,0.18964982670696884
Apartamento com quadra poliesportiva e salão de festas em Casa Forte,2100000,Residencial,Rua Laurindo Coelho,Casa Forte,52060340,-8.0357296,-34.9166061,Imobiliária,4,4,205,205,3,1350,,2017-04-09 23:45:18.098296,0.008309385446277589,0.3179906829829829,0.6119267630713571,0.42431232068913427,4.186994586078601,24.029060224842247,0.41841685346742663
Apartamento com piscina e churrasqueira em Rosarinho,1600000,Residencial,Rua Doutor José Maria,Rosarinho,52041015,-8.0355742,-34.8976363,Imobiliária,3,3,177,177,3,700,,2017-04-09 23:45:18.275812,3.0600144288475675,0.9841621218776718,1.9978049361407004,5.378832379030304,4.894543580668077,30.114027268388284,1.4973910520302787
Apartamento com frente para o mar e esquina em Boa Viagem,690000,Residencial,Rua João Cardoso Aires,Boa Viagem,51130300,-8.1437708,-34.9050599,Imobiliária,4,1,180,,3,900,,2017-04-09 23:45:18.283588,0.1517744252279026,1.9595815791211375,0,0,0.6415921667156285,10.725086475757593,0.40300003099298043
Apartamento com piscina e frente para o mar em Boa Viagem,1289000,Residencial,Rua Capitão Rebelinho,Boa Viagem,51011010,-8.0935142,-34.8832978,Imobiliária,3,1,123,,2,900,2500,2017-04-09 23:45:18.350768,0,0,0,0,2.8391233416504544,14.245670643706331,1.0817749316203127
Apartamento com piscina e churrasqueira em Barro,3327000,Residencial,Avenida Doutor José Rufino,Barro,50780300,-8.0928654,-34.9420115,Imobiliária,1,1,64,64,1,32000,75000,2017-04-09 23:45:18.360891,0,0,0,0,0.2806980527911544,23.81974520207338,0
Apartamento com piscina e churrasqueira em Boa Viagem,800000,Residencial,,Boa Viagem,,,,Imobiliária,4,3,158,158,2,1100,,2017-04-09 23:45:22.748172,0,0,0,0,0,0,0
Apartamento com piscina e churrasqueira em Rosarinho,895000,Residencial,Rua Caio Pereira,Rosarinho,52041010,-8.034958,-34.896984,Imobiliária,4,2,130,130,2,700,,2017-04-09 23:45:18.612445,2.8111938116869517,0.9167685799057212,2.164460330414775,5.382324575473929,4.613948276518302,30.74972511590793,1.4312404516641317
Apartamento  em Boa Viagem,260000,Residencial,Rua Professor Aurélio de Castro Cavalcanti,Boa Viagem,51130280,-8.1405483,-34.914376,Imobiliária,2,1,75,75,1,200,,2017-04-09 23:45:18.681107,0.695390308861407,0,0,0,3.2588131020978715,16.73151943112286,0.9879361111771635
Apartamento com playground e salão de festas em Parnamirim,650000,Residencial,Avenida Dezessete de Agosto,Parnamirim,52060590,-8.0379168,-34.9185837,Imobiliária,5,1,201,201,4,1600,,2017-04-09 23:45:18.769957,0.007500580519224855,0,0.33524614418266163,0.2031318589590154,2.5219466849659904,17.903259197790398,0.4000456153677867
Apartamento com piscina e salão de festas em Madalena,550000,Residencial,Rua Renato de Medeiros,Madalena,50610150,-8.055425,-34.9063944,Imobiliária,3,1,92,92,2,680,,2017-04-09 23:45:18.992846,3.6392075185824395,1.127541238834324,1.3762681918856097,4.456381381747666,11.427669172231857,36.059043930756445,1.3726609266198722
Apartamento com piscina e churrasqueira em Torre,360000,Residencial,Não Informado,Torre,,,,Imobiliária,3,1,52,52,1,,,2017-04-09 23:45:19.137676,0,0,0,0,0,0,0
Apartamento com salão de festas em Boa Viagem,765000,Residencial,,Boa Viagem,,,,Imobiliária,4,2,180,180,2,1600,,2017-04-09 23:45:19.181719,0,0,0,0,0,0,0
Apartamento com piscina e churrasqueira em Madalena,560000,Residencial,Rua Antônio Rabelo,Madalena,50610110,-8.0475291,-34.9053505,Imobiliária,3,1,135,135,1,800,,2017-04-09 23:45:19.189254,2.785850999149155,0.6501687732615793,0.3244822011330464,2.7456502984124533,7.5219236565939,26.139144328078086,0.9681998001353448
Apartamento com piscina e copa em Pina,1300000,Residencial,Rua Capitão Rebelinho,Pina,51011010,-8.0910839,-34.8832477,Imobiliária,4,2,124,124,2,,,2017-04-09 23:45:19.230723,0,0,0,0,2.8959851087174964,17.993690808771632,1.4907770796362314
Apartamento com piscina e churrasqueira em Madalena,300000,Residencial,Rua Belarmino Carneiro,Madalena,50710340,-8.0478526,-34.9093349,Imobiliária,3,1,70,70,1,550,,2017-04-09 23:45:19.298517,2.1621442789068372,0.7773391134657222,0.3259403711324139,2.003596560723996,5.793301538594769,22.358704416910747,0.6680561398056153
Apartamento  em Torre,260000,Residencial,Rua Frei Jaboatão,Torre,50710030,-8.0394612,-34.9066676,Imobiliária,3,0,75,75,1,320,,2017-04-09 23:45:19.330429,1.767074826844225,0,0.4968085504767049,1.8732739334996131,2.2521827423186562,20.298971620578335,0.4636676716241002
Apartamento com piscina e playground em Boa Viagem,2500000,Residencial,Avenida Boa Viagem,Boa Viagem,51011000,-8.0946483,-34.8828093,Imobiliária,4,4,205,230,3,950,,2017-04-09 23:45:22.771978,0,0,0,0,2.682808443152084,12.23567345597826,0.850337199286183
Apartamento com campo de futebol e playground em Madalena,600000,Residencial,Rua Dom João de Souza,Madalena,50610070,-8.0516734,-34.9057861,Imobiliária,3,1,90,120,2,700,,2017-04-09 23:45:19.377697,3.3105079037017417,1.0147357366514038,0.9576363575493432,4.833384006152556,9.955986579427789,30.010160166994947,1.5258770650933164
Apartamento  em Boa Viagem,750000,Residencial,,Boa Viagem,,,,Imobiliária,3,1,102,102,2,580,,2017-04-09 23:45:20.014790,0,0,0,0,0,0,0
Apartamento com piscina e playground em Espinheiro,456000,Residencial,Rua Alfredo de Carvalho,Espinheiro,52021040,-8.0405042,-34.8895404,Imobiliária,3,0,76,,1,,,2017-04-09 23:45:20.068645,0.6425698506249768,0,3.602841301329358,2.9922260050088743,3.493484019699273,30.63997576744742,1.0358841269096515
Apartamento com playground e salão de festas em Boa Viagem,1690000,Residencial,,Boa Viagem,,,,Imobiliária,4,2,280,280,3,1500,,2017-04-09 23:45:20.281134,0,0,0,0,0,0,0
Apartamento com playground em Boa Viagem,500000,Residencial,,Boa Viagem,,,,Imobiliária,1,1,140,140,2,650,,2017-04-09 23:45:20.435724,0,0,0,0,0,0,0
Apartamento  em Casa Amarela,290000,Residencial,Rua Bela Vista,Casa Amarela,52051310,-8.0271315895,-34.9118706844,Imobiliária,3,1,60,,1,440,,2017-04-09 23:45:20.524784,0.6478853338960862,1.3786943285721338,0.8997271421124788,2.9301081516118823,5.021070143188001,36.13237376886032,0
Apartamento com salão de festas em Casa Amarela,760000,Residencial,Rua da Estrela,Casa Amarela,52060160,-8.0304492,-34.9095743,Imobiliária,3,1,157,157,2,830,,2017-04-09 23:45:20.539219,0.7771021436831168,0.9548250886652383,0.46522373878591666,2.661225446409116,5.413154288744778,29.838390902419725,0.329555884026658
Apartamento com piscina e churrasqueira em Boa Viagem,350000,Residencial,Rua Doutor Pedro de Melo Cahu,Boa Viagem,51020080,-8.1116339,-34.8961025,Imobiliária,2,0,53,,0,,,2017-04-09 23:45:20.555832,0.27437591916447285,0.6884806241814649,0.4647727291987651,1.4515092634548434,1.4465884017307857,12.926790055676255,0
Apartamento com copa e salão de festas em Boa Viagem,1050000,Residencial,Vila Moacir André Gomes,Boa Viagem,51010011,-8.8137173,-36.954107,Imobiliária,3,1,180,180,1,900,,2017-04-09 23:45:20.575056,0,0,0,0,0,0,0
Apartamento com piscina e sauna em Rosarinho,510000,Residencial,Rua Ceará,Rosarinho,52041130,-8.035755,-34.894199,Imobiliária,3,1,86,86,2,440,,2017-04-09 23:45:20.598157,2.0046107960589823,0.6312710716569423,3.7307930051653653,5.381719831225876,4.651585024450683,32.240750474013076,1.9579586796120405
Apartamento com piscina e churrasqueira em Madalena,437940,Residencial,Rua Pio IX,Madalena,50710260,-8.0463269,-34.910966,Imobiliária,3,1,59,59,1,,,2017-04-09 23:49:04.118615,1.8938941573896897,0.5038651781844088,0.0941871321083654,0.9714430329026372,3.3101560008304256,18.318698168000804,0.24310981985153557
Apartamento com piscina e playground em Rosarinho,470000,Residencial,Rua Doutor José Maria,Rosarinho,52041015,-8.0357007,-34.8965669,Imobiliária,3,1,75,75,1,420,,2017-04-09 23:45:20.626030,2.8107445938082005,0.8907154746022589,2.592011999053712,5.475470256093228,4.850369920234253,31.354952140304437,1.7398443211223875
Apartamento com churrasqueira e sauna em Encruzilhada,360000,Residencial,Rua Amaro Coutinho,Encruzilhada,52041115,-8.0327333,-34.8963501,Imobiliária,2,1,54,54,1,300,,2017-04-09 23:45:20.785743,2.1345489227514847,0.6699142586480491,1.5185456957818044,4.461145260914622,3.9569985338999016,29.677075472463788,0.8605472834291623
Apartamento com piscina e estacionamento visitantes em Rosarinho,640000,Residencial,,Rosarinho,52050220,,,Imobiliária,3,1,102,102,1,650,,2017-04-09 23:45:20.858741,0,0,0,0,0,0,0
Apartamento com piscina e quadra poliesportiva em Boa Viagem,5500000,Residencial,Avenida Boa Viagem,Boa Viagem,51020000,-8.1121879,-34.8902771,Imobiliária,4,4,472,472,4,,,2017-04-09 23:45:20.900667,0,0.5914173712438296,0.3138891893934333,1.4140447910966603,0.8435744475413365,9.905398096641862,0
Apartamento com piscina e sauna em Boa Viagem,950000,Residencial,Rua Padre Carapuceiro,Boa Viagem,51020280,-8.1175125,-34.8996389,Imobiliária,3,1,101,,2,692,2518,2017-04-09 23:45:20.989729,0.8481962401136366,0.8085332560009277,0.46307816597628904,0.7804105799920096,0.5558589629980794,28.16834126065037,0
Galpão/Depósito/Armazém  em Agua Fria,250000,Comercial,Rua Manoel Silva,Agua Fria,52120520,-8.0182978,-34.88853,Imobiliária,0,0,149,155,0,,,2017-04-09 23:45:21.102224,0,0,0,0,0,32.90040290458717,0.37326980657517267
Flat com piscina e churrasqueira em Boa Viagem,260000,Comercial,Rua Maria Carolina,Boa Viagem,51020220,-8.112683,-34.8995059,Imobiliária,1,1,23,50,1,350,,2017-04-09 23:45:21.189292,0.4164507421137457,0.4030027925470565,0.3531631782881007,0.6557422694564473,0.988575940732708,16.83827361335226,0
Apartamento com piscina e copa em Pina,485000,Residencial,Rua Marques de Alegrete,Pina,51110380,-8.0867333,-34.8900807,Pessoa Física,3,1,72,95,1,400,,2017-04-09 23:45:21.643946,0,0,0,0,0.08955719678391767,12.745498667703037,0.40559277174059266
Apartamento com frente para o mar e copa em Boa Viagem,3800000,Residencial,Avenida Boa Viagem,Boa Viagem,51020001,-8.1198616,-34.8950423,Imobiliária,4,4,420,420,3,4000,,2017-04-09 23:45:21.726161,0.5761876642837526,0.5585494557703354,0.6087670979692709,0.7952912411841975,0.41779163372557093,23.603017285898375,0
Apartamento com piscina e playground em Rosarinho,430000,Residencial,,Rosarinho,,,,Imobiliária,3,1,66,66,1,,,2017-04-09 23:45:21.883223,0,0,0,0,0,0,0
Conjunto Comercial/Sala  em Ilha do Leite,1053456,Comercial,Rua Senador José Henrique,Ilha do Leite,50070460,-26.9225709,-49.0606445,Imobiliária,0,0,104,,809,,,2017-04-09 23:45:21.925281,0,0,0,0,0,0,0
Apartamento  em Cordeiro,320000,Residencial,,Cordeiro,5072120,,,Imobiliária,2,1,63,63,0,,,2017-04-09 23:45:21.946349,0,0,0,0,0,0,0
Apartamento com piscina e churrasqueira em Boa Viagem,804000,Residencial,Rua Min Nelson Hungria,Boa Viagem,51020100,-8.0475622,-34.8769643,Imobiliária,4,2,147,147,2,,,2017-04-09 23:45:21.987305,0,0,0,0.3219507517659647,0,23.29615929254956,0.26002712560368857
Apartamento  em Paissandu,375000,Residencial,Rua do Paissandú,Paissandu,52010000,-8.0619983,-34.899173,Imobiliária,2,0,93,,1,550,,2017-04-09 23:45:22.004096,4.053655056458375,0.7043825841564025,2.368586523990193,2.563744068754075,3.364492972008189,36.93444551098221,0.5445950847207632
Apartamento com piscina e churrasqueira em Madalena,325000,Residencial,Rua Bráulio Gonçalves,Madalena,50720605,-8.05743,-34.90389,Imobiliária,3,1,57,57,1,450,,2017-04-09 23:45:22.017604,4.497046190423402,0.9060379386294969,1.2654988744372606,3.270452550398671,9.502542339666679,39.15880078919299,0.873822999942881
Apartamento com piscina e sauna em Boa Viagem,607000,Residencial,,Boa Viagem,,,,Imobiliária,3,1,92,92,2,,,2017-04-09 23:45:22.045919,0,0,0,0,0,0,0
Apartamento com copa e playground em Prado,330000,Residencial,Rua Manoel de Arruda Câmara,Prado,50720140,-8.0598726,-34.9112518,Imobiliária,3,0,70,70,2,550,,2017-04-09 23:45:22.625748,1.4615163380144205,0.5984039354982859,0.7402044535776994,1.9677019983166588,7.554949816877082,40.46563276128188,1.3684618230837722
Apartamento com salão de festas em Boa Viagem,350000,Residencial,Rua Tenente João Cícero,Boa Viagem,51020190,-8.1128948,-34.8947537,Imobiliária,2,1,47,81,1,500,,2017-04-09 23:45:22.683047,0.3298098898699478,0.8877864211835383,0.620062292342483,1.6092899745960525,1.4525815305996481,15.234898325174944,0
Apartamento com piscina e sauna em Poco da Panela,1300000,Residencial,Rua Luiz Guimarães,Poco da Panela,52061160,-8.0323862,-34.9254712,Imobiliária,4,3,183,183,3,1050,,2017-04-09 23:45:22.723768,0.40810884225874244,0,0,0.1791012932965673,0.7078958338100545,20.330333197350754,0.5126965901115508
Apartamento  em Tamarineira,250000,Residencial,Estrada do Arraial,Tamarineira,52051971,-8.0271619,-34.9134449,Imobiliária,3,0,70,,1,406,84,2017-04-09 23:45:22.733575,0.36844396342186836,1.3091051947398746,1.2552289349452914,2.880352531186624,4.91761636277514,39.12322363052564,0
Apartamento com piscina e churrasqueira em Madalena,330000,Residencial,Rua Doutor João Coimbra,Madalena,50610310,-8.0578381,-34.8828969,Imobiliária,3,1,62,62,1,,,2017-04-09 23:45:22.798487,0.309342384640598,1.6576786666913548,0.007162204103499334,0,0.7968550707634304,78.30666279687068,2.739675023516903
Apartamento com piscina e esquina em Madalena,320000,Residencial,Avenida Caxangá,Madalena,50720000,-8.0571837,-34.9091346,Imobiliária,3,1,67,67,2,,,2017-04-09 23:45:22.996921,2.623002619275644,1.0868965425486248,1.2911899812872152,3.692906049707014,10.742649915520628,39.600076028592994,1.6399810534189092
