Título,Preço,Tipo,Rua,Bairro,CEP,Latitude,Longitude,Tipo Vendedor,Quartos,Suítes,Área Útil (m2),Área Total (m2),Vagas,Condomínio,IPTU,Data Coleta,Educação,Entretenimento,Financeiro,Saúde,Alimentação,Transporte,Others
Apartamento com esquina em Iputinga,2300000,Residencial,Avenida Mal Cordeiro de Farias,Iputinga,50731380,-8.0399015,-34.9321275,Imobiliária,3,1,90,115,4,1500,,2017-04-09 23:34:01.140648,0.049038342845549095,0.997525288004837,0.08075966526264766,0.20709262336175108,0.7947626989525896,22.021651613065625,
Apartamento com piscina e churrasqueira em Ilha do Retiro,2300000,Residencial,Rua João Elísio Ramos,Ilha do Retiro,50750380,-8.0623981,-34.9045522,Imobiliária,3,1,104,104,4,1500,,2017-04-09 23:34:01.258354,3.224032101124996,0.5448934592799047,1.0647462421749274,1.1804930629210142,5.117590679376686,30.598465126269662,
Apartamento com piscina e sauna em Boa Viagem,2300000,Residencial,Rua Aviador Severiano Lins,Boa Viagem,51111050,-8.1095192,-34.894128,Imobiliária,2,1,100,100,4,1500,,2017-04-09 23:34:01.327655,0,0.581611309357386,0.24217063878079467,1.7260648095427,1.3830024093042739,9.207429127279918,
Apartamento com piscina e playground em Derby,2300000,Residencial,Rua Guilherme Pinto,Derby,52102210,-8.0513299,-34.9021475,Imobiliária,3,0,85,85,4,1500,400,2017-04-09 23:34:01.679610,3.938553374938708,1.184272690495088,0.42718335193243806,4.235047602408286,8.08679043057679,33.430616361353344,
Apartamento com piscina e sauna em Boa Viagem,2300000,Residencial,Rua Professor Augusto Lins e Silva,Boa Viagem,51130030,-8.143487,-34.9072851,Imobiliária,2,1,55,,4,1500,,2017-04-09 23:34:01.760504,0.33973510320258254,1.4692856678362607,0,0,1.4720404076869296,13.328120337372708,
Apartamento com piscina e sauna em Boa Viagem,2300000,Residencial,Rua Amazonas,Boa Viagem,51011065,-8.0949851,-34.8927615,Imobiliária,4,3,152,,4,1500,,2017-04-09 23:34:01.967622,0,0,0,0,0.23607406673856746,7.346333861663769,
Apartamento  em Rosarinho,2300000,Residencial,Rua Amaro Coutinho,Rosarinho,52041305,-8.0327333,-34.8963501,Pessoa Física,2,1,54,,4,1500,1000,2017-04-09 23:34:02.010601,2.1345489227514847,0.6699142586480491,1.5185456957818044,4.461145260914622,3.9569985338999016,29.677075472463788,
Apartamento com piscina e playground em Casa Forte,2300000,Residencial,Rua Jacó Velosino,Casa Forte,52061410,-8.0362241,-34.9190193,Imobiliária,1,0,45,,4,1500,,2017-04-09 23:34:02.041921,0,0.10823658091720506,0.3347499106849474,0.3849426090632621,3.0207927709758895,20.488121184673744,
Casa  em Boa Viagem,2300000,Residencial,Rua São Francisco de Assis,Boa Viagem,51030520,-8.1342061,-34.9088705,Imobiliária,3,0,141,141,4,1500,,2017-04-09 23:34:02.084348,1.2258907625227218,0.6609544501056828,0.23145247497262655,0,2.125882732515185,21.74648883352009,
Apartamento com piscina e churrasqueira em Pina,2250100,Residencial,Rua Cap Rebelinho,Pina,51011010,-8.0935142,-34.8832978,Imobiliária,4,2,126,140,4,1500,,2017-04-09 23:34:02.261265,0,0,0,0,2.8391233416504544,14.245670643706331,
Apartamento  em Casa Amarela,2250000,Residencial,Rua Irmã Lúcia,Casa Amarela,52070030,-8.0286953,-34.9201526,Imobiliária,4,1,132,132,4,1500,,2017-04-09 23:34:02.356670,0.06982886704036786,0.3371013643306874,1.1980897496837768,0.92459240273052,1.5090679772334312,36.36940477786398,
Apartamento com sala de ginástica e salão de festas em Tamarineira,2250000,Residencial,Rua Desembargador Góis Cavalcante,Tamarineira,52060140,-8.030508,-34.907983,Imobiliária,1,0,34,34,4,1500,,2017-04-09 23:34:02.796733,1.1227815208749543,0.8438119062022912,0.20886705667146122,3.1857424167608936,4.269870926974789,28.783542724118078,
Apartamento com piscina e playground em Caxanga,2250000,Residencial,Rua Vicente Zírpoli,Caxanga,50800230,-8.0309232,-34.9526212,Imobiliária,3,1,64,64,4,1500,,2017-04-09 23:34:02.822444,0,0,0,0,0.05095527777670532,16.52830030286502,
Apartamento com piscina e playground em Iputinga,2250000,Residencial,Rua Visconde de Itaboraí,Iputinga,50721370,-8.0478839874,-34.9322929382,Imobiliária,3,1,62,62,4,1500,,2017-04-09 23:34:02.912484,0.5543490115472843,0.7535823514152914,0,0,1.2831525189199913,25.49727854789115,
Apartamento com piscina e churrasqueira em Encruzilhada,2250000,Residencial,Rua Marechal Deodoro,Encruzilhada,52030170,-8.0378668,-34.8849897,Imobiliária,2,1,69,69,4,1500,,2017-04-09 23:34:03.060042,0.15229007536831854,0,1.7878711024296592,1.2112839857387152,0.9471939634249468,26.026261587643997,
Apartamento com piscina e sauna em Setubal,2200000,Residencial,Rua Sa e Souza,Setubal,51030065,-8.1376936,-34.9066474,Imobiliária,2,2,73,,4,1500,,2017-04-09 23:34:03.209791,0.8477821524169282,1.893032741601246,0.17220877814591973,0,1.735217975198727,20.473389821279234,
Apartamento com piscina e salão de festas em Madalena,2200000,Residencial,Rua Profa Anunciada da Rocha Melo,Madalena,50710390,-8.0487366,-34.9074421,Imobiliária,4,2,110,,4,1500,,2017-04-09 23:34:03.378187,2.751472322864222,0.962258520606396,0.47627025093827,3.1738709484449146,7.546086792873609,25.447198570674136,
Apartamento  em Boa Viagem,2200000,Residencial,Rua Padre Bernardino Pessoa,Boa Viagem,51020210,-8.1117077,-34.8979366,Imobiliária,1,0,40,40,4,1500,,2017-04-09 23:34:03.409856,0.3228499280007836,0.5133003322758001,0.3902098094206118,1.0510628525110037,1.2319968738252052,13.48930576907296,
Apartamento com salão de jogos em Aflitos,2200000,Residencial,Rua Teles Júnior,Aflitos,52050387,-8.0371623,-34.8976209,Imobiliária,4,2,185,,4,1500,2500,2017-04-09 23:34:03.644203,3.1670769306465405,0.8131906396365882,2.2683597281516716,5.006572294482593,5.505922261212864,30.217501824734995,
Apartamento com piscina e churrasqueira em Boa Viagem,2200000,Residencial,Rua Luis de Farias Barbosa,Boa Viagem,51020110,-8.109847,-34.8976977,Imobiliária,4,3,135,135,4,1500,,2017-04-09 23:34:03.654311,0.11575976239926387,0.4272882832734913,0.2205228304345168,1.0062521625342316,1.1048637659960816,8.427253186004124,
Apartamento com copa em Boa Vista,2200000,Residencial,Avenida João de Barros,Boa Vista,50100020,-8.0527343,-34.890077,Imobiliária,2,0,96,96,4,1500,,2017-04-09 23:46:13.712017,1.2788141429789894,0.4037098015096228,0,0.9127186890834724,2.306513131309061,32.96180386962267,
Apartamento com copa e playground em Madalena,2200000,Residencial,Rua Hermógenes de Morais,Madalena,50610160,-8.055684,-34.9079582,Imobiliária,3,1,86,86,4,1467,,2017-04-09 23:34:03.931051,3.122397748851381,1.1568302773146069,1.3873096936700913,4.286840978940392,11.474551257616504,36.6682361763932,
Apartamento  em Boa Viagem,2200000,Residencial,Avenida Boa Viagem,Boa Viagem,51011000,-8.092237,-34.8821494,Imobiliária,4,4,380,380,4,1450,,2017-04-09 23:34:03.940941,0,0,0,0,2.9263309147363894,14.136129514011616,
Apartamento  em Casa Forte,2200000,Residencial,Avenida Dezessete de Agosto,Casa Forte,52061540,-8.0331118,-34.9229447,Imobiliária,3,1,108,108,4,1450,,2017-04-09 23:34:04.073679,0.16224432370347894,0,0.0886580586707753,0.4153290752338929,0.927790310499833,20.97183744522223,
Apartamento com churrasqueira e sauna em Boa Viagem,2200000,Residencial,Avenida Engenheiro Domingos Ferreira,Boa Viagem,51020040,-8.1202604,-34.8981734,Imobiliária,4,4,164,164,4,1450,,2017-04-09 23:34:04.293198,0.7297486663229588,1.04348573792452,0.4358389795457199,0.9640476198659558,0.9534918290278591,30.83800701370312,
Apartamento com piscina e campo de futebol em Boa Viagem,2200000,Residencial,Avenida Fernando Simoes Barbosa,Boa Viagem,51021060,-8.1257524839,-34.9018358243,Imobiliária,3,1,118,178,4,1450,,2017-04-09 23:34:04.321549,0.7813631837530303,2.8264542488869457,0.768656499135423,0.8573204819536634,7.0380117427078694,33.36984805179261,
Apartamento com salão de festas e salão de jogos em Boa Vista,2200000,Residencial,Rua João Fernandes Vieira,Boa Vista,50050200,-8.0521006,-34.8928866,Imobiliária,3,1,68,68,4,1445,,2017-04-09 23:34:04.405425,1.6161884337669958,1.024450023948365,0,1.7938328835403863,3.9414974684861233,37.946669710851786,
Apartamento com piscina e churrasqueira em Madalena,2200000,Residencial,Rua Menezes Drumond,Madalena,50610320,-8.0509291,-34.9098872,Imobiliária,3,1,65,,4,1430,,2017-04-09 23:34:04.575827,2.0845710358132865,1.1328584926070664,0.6747661413064331,3.231256180062538,7.564261358521871,27.355045703422512,
Apartamento  em Boa Viagem,2200000,Residencial,Rua Francisco da Cunha,Boa Viagem,51020050,-8.1086754,-34.8928452,Imobiliária,4,2,168,168,4,1417,,2017-04-09 23:34:04.758369,0,0.4786186694467415,0.12362294607610545,1.783831242143533,1.3192742589784476,8.896357041707134,
Apartamento com salão de festas em Espinheiro,2148000,Residencial,Avenida Governador Agamenon Magalhães,Espinheiro,52021170,-8.0473454,-34.892699,Imobiliária,3,1,134,134,4,1409,,2017-04-09 23:34:04.942007,0.7501182898386802,0.9097191730503278,0.06520899691646662,1.2630770875657729,6.437717195608507,34.71027466760792,
Apartamento  em Tamarineira,2100000,Residencial,Rua José Carvalheira,Tamarineira,52051060,-8.0271619,-34.9134449,Imobiliária,4,3,200,,4,1400,,2017-04-09 23:34:05.021533,0.36844396342186836,1.3091051947398746,1.2552289349452914,2.880352531186624,4.91761636277514,39.12322363052564,
Apartamento com playground e quadra poliesportiva em Madalena,2100000,Residencial,Rua Real da Torre,Madalena,50710100,-8.0448056,-34.9100444,Imobiliária,3,2,90,90,4,1400,,2017-04-09 23:34:05.292307,1.9690532555516023,0.41013664132440886,0,0.6814979148028452,3.2908546704676915,17.730186648450317,
Apartamento com piscina e churrasqueira em Madalena,2100000,Residencial,Rua Manoel Bernardes,Madalena,50710350,-8.0493046,-34.9098502,Imobiliária,3,1,120,120,4,1400,,2017-04-09 23:34:05.410350,2.0819165776881974,0.9889443805649345,0.43833528655029635,2.5803054587621226,6.5020981623080045,24.174812835837262,
Apartamento com piscina e churrasqueira em Sto Amaro,2100000,Residencial,Rua da Aurora,Sto Amaro,50040090,-8.0570055,-34.8782982,Imobiliária,4,4,208,250,4,1400,3000,2017-04-09 23:34:05.629182,0,0.7362027756994343,0.9837318832327866,0.0771490353551269,1.990946873209623,68.6140972606601,
Apartamento com piscina e sauna em Pina,2100000,Residencial,Cais de Santa Rita,Pina,50020705,-8.0716643,-34.8773554,Imobiliária,4,3,248,,4,1400,,2017-04-09 23:34:05.666024,0,0.09430271440752575,0.4634828859075217,0,1.2517659387325244,44.25376060169909,
Apartamento com piscina e churrasqueira em Campo Grande,2100000,Residencial,Rua Hamilton Ribeiro,Campo Grande,52031090,-8.0336447,-34.8823327,Imobiliária,3,1,97,97,4,1400,,2017-04-09 23:34:05.687441,0,0,0.06282487976383436,0,0.14806665027065707,27.279362583145556,
Apartamento com piscina e churrasqueira em Casa Amarela,2100000,Residencial,Rua Antônio de Castro,Casa Amarela,52070080,-8.028138,-34.9158235,Imobiliária,3,1,97,97,4,1400,,2017-04-09 23:34:05.694301,0.04495578556094665,1.0403787943170233,1.6992008303515227,2.183319318974114,4.462969518762183,40.52293215155082,
Apartamento com playground e salão de festas em Madalena,2100000,Residencial,Avenida Visconde de Albuquerque,Madalena,50610090,-8.0520809,-34.9063754,Imobiliária,2,1,60,90,4,1400,,2017-04-09 23:34:07.231462,3.2080976550817386,1.0653029850717055,1.0865912696781683,4.9143503149137056,10.295848864434289,30.52443295680803,
Apartamento  em Boa Viagem,2100000,Residencial,Rua Almirante Batista Leão,Boa Viagem,51030660,-8.1403069,-34.9100938,Imobiliária,2,0,51,,4,1400,,2017-04-09 23:34:06.040623,0.7660500236525147,0.7193170219202133,0,0,2.878472551182137,18.077875795775434,
Apartamento com frente para o mar e salão de festas em Boa Viagem,2100000,Residencial,Avenida Boa Viagem,Boa Viagem,51030000,-8.1218548,-34.8959378,Imobiliária,3,3,163,273,4,1400,320,2017-04-09 23:34:06.123416,0.4835589749039374,0.757795484264687,0.378270455306376,0.7899164560579872,0.7875762891594682,25.04830341064202,
Apartamento com piscina e playground em Boa Viagem,2100000,Residencial,Rua Coronel Anízio Rodrigues Coelho,Boa Viagem,51021130,-8.1250648,-34.9066848,Imobiliária,3,1,101,,4,1400,,2017-04-09 23:34:06.211768,1.3785868916762003,2.21900148940964,0.1941468022845942,0.4035709705794777,4.820980324670299,20.49525160340893,
Apartamento com piscina e churrasqueira em Imbiribeira,2100000,Residencial,Avenida Sul Governador Cid Sampaio,Imbiribeira,51160000,-8.0868655,-34.9064545,Imobiliária,2,0,45,60,4,1400,,2017-04-09 23:34:06.312757,0.34392384552466515,0.0014397989784662286,0.4033795903406789,0.8651533706512957,0.9825674488302225,10.639527156267729,
Apartamento  em Campo Grande,2097736,Residencial,Rua Marquês de Abrantes,Campo Grande,52040010,-8.0300641,-34.8781104,Imobiliária,2,0,75,75,4,1400,,2017-04-09 23:34:06.354996,0,0,0,0,0,20.66788969931032,
Apartamento com piscina e campo de futebol em Casa Forte,2097735,Residencial,"Estrada Ubaias,Das",Casa Forte,52070013,-8.0335336,-34.9210848,Imobiliária,3,3,186,,4,1400,,2017-04-09 23:34:06.470983,0,0.08019807060643677,0.3392757242890137,0.5562729814598827,1.9915158570475655,23.370795002419694,
Apartamento com piscina e churrasqueira em Encruzilhada,2097000,Residencial,Rua Larga do Feitosa,Encruzilhada,52030140,-8.0346689,-34.8864744,Imobiliária,3,1,75,75,4,1400,,2017-04-09 23:34:06.630178,0.1578108106744221,0,2.2581811117311483,1.6824641877226312,0.9098519845926365,28.21537949918963,
Apartamento com salão de festas e salão de jogos em Apipucos,2090000,Residencial,Rua de Apipucos,Apipucos,52071000,-8.0274442,-34.9292146,Imobiliária,4,4,174,174,4,1400,,2017-04-09 23:34:06.690616,0.9046740956905921,0,0,0,0,23.72527412835344,
Apartamento com piscina e churrasqueira em Madalena,2050000,Residencial,Rua Professora Anunciada da Rocha Melo,Madalena,50710390,-8.0489669,-34.9073093,Imobiliária,4,2,220,220,4,1400,,2017-04-09 23:34:06.743194,2.8017179488493653,0.993931010733274,0.503126004124223,3.3326564357726634,7.757092394850874,25.801330163811084,
Apartamento com piscina em Boa Viagem,2020000,Residencial,Rua Copacabana,Boa Viagem,51030590,-8.1375201,-34.9087596,Imobiliária,2,1,50,50,4,1400,,2017-04-09 23:34:06.830601,0.7898812137356663,0.9526844577762225,0,0,2.385075115660812,20.23775370560326,
Apartamento com salão de festas em Iputinga,2000000,Residencial,Rua Capitão Araújo Miranda,Iputinga,50721450,-8.0463446,-34.9335768,Imobiliária,3,0,81,98,4,1400,,2017-04-09 23:34:06.983865,0.3944095982304192,0.8504108799387282,0,0,0.9676946181422383,23.647877067214452,
Apartamento com piscina e sauna em Boa Viagem,2000000,Residencial,Avenida Visconde de Jequitinhonha,Boa Viagem,51021190,-8.1401815414,-34.9044685364,Imobiliária,4,1,140,140,4,1400,,2017-04-09 23:34:07.088837,0.4914577868803012,2.816762324166681,0,0,0.8978169760598222,14.289845055219494,
Apartamento com estacionamento visitantes e salão de festas em Espinheiro,2000000,Residencial,Rua Rui Calaca,Espinheiro,52020110,-8.0453720093,-34.8922843933,Imobiliária,4,2,179,179,4,1400,,2017-04-09 23:34:07.365052,0.40528934574263586,0.5565584019654388,0.8773643545119236,1.3390202650634564,6.404424335394308,33.968609132466284,
Apartamento com piscina e churrasqueira em Boa Viagem,2000000,Residencial,R. Mamanguape,Boa Viagem,,-8.1161339,-34.8926274,Imobiliária,3,1,87,,4,1390,250,2017-04-09 23:34:07.537929,0.3479682776925463,0.6592366244199054,0.7470040884045301,1.1503335027394073,0.887822734406797,15.546708478311924,
Apartamento  em Encruzilhada,2000000,Residencial,Rua Larga do Feitosa,Encruzilhada,52030140,-8.0363721848,-34.8848381042,Imobiliária,3,1,114,114,4,1380,,2017-04-09 23:34:07.742792,0.09107786055847952,0,1.635266555231685,1.166327800620222,0.6933966429254468,26.821939604846854,
Apartamento com piscina e churrasqueira em Boa Vista,2000000,Residencial,,Boa Vista,5102090,-8.0475622,-34.8769643,Imobiliária,4,4,173,173,4,1380,,2017-04-09 23:34:07.866391,0,0,0,0.3219507517659647,0,23.29615929254956,
Apartamento  em Espinheiro,2000000,Residencial,Rua Conselheiro Portela,Espinheiro,52020030,-8.0407705,-34.8930489,Imobiliária,4,1,138,185,4,1380,,2017-04-09 23:34:07.924272,1.2338500001295782,0.23372632762635145,3.5190546794302966,3.7681293132475706,5.755922452976076,34.79890828125016,
Apartamento com salão de festas em Tamarineira,2000000,Residencial,Rua Gomes Coutinho,Tamarineira,52051130,-8.0277242,-34.9048504,Imobiliária,3,1,100,100,4,1380,,2017-04-09 23:34:07.977951,1.0948591890360693,0.7867318680627428,0,2.043696538413214,1.7062815986594466,28.922612333730427,
Apartamento  em Iputinga,2000000,Residencial,Avenida Marechal Cordeiro de Farias,Iputinga,50731380,-8.040085,-34.9323987,Imobiliária,2,1,87,87,4,1370,,2017-04-09 23:34:09.866353,0.07626329035474953,1.057205886793115,0.13916696002648654,0.23176440481240934,0.7529966138049058,22.199935344843123,
Casa  em Torre,2000000,Residencial,Rua Marquês de Maricá,Torre,50711120,-8.0475873947,-34.9160614014,Imobiliária,3,2,86,86,4,1368,,2017-04-09 23:34:07.996837,1.3964554623845427,0.08723133244231576,0,0,0.44940492814410693,20.370865524143568,
Apartamento com piscina e churrasqueira em Boa Viagem,2000000,Residencial,General Americano Freire,Boa Viagem,51021120,-8.1224023,-34.906546,Imobiliária,3,1,133,145,4,1355,1300,2017-04-09 23:34:08.343600,0.7905477671805421,1.8791780490256702,0,0.3731441084064145,2.7138843955866165,20.08733930775638,
Apartamento com piscina e churrasqueira em Rosarinho,2000000,Residencial,Rua Amaro Coutinho,Rosarinho,52041110,-8.03304,-34.895633,Imobiliária,2,1,96,96,4,1350,,2017-04-09 23:34:08.464147,2.045819866911025,0.6588503721099271,1.970659649465424,4.602091234132754,3.885097172948408,29.55606225389223,
Apartamento com piscina e copa em Boa Viagem,2000000,Residencial,Rua Mario Souto Maior,Boa Viagem,51030310,-8.1403933,-34.9066249,Imobiliária,4,2,100,,4,1350,,2017-04-09 23:34:08.709580,0.551341521127667,2.0099204415867518,0,0,1.7830504805708511,16.373702661578363,
Apartamento  em Encruzilhada,2000000,Residencial,Rua Antônio Rangel,Encruzilhada,52030090,-8.0368729,-34.8878798,Imobiliária,3,1,83,83,4,1350,,2017-04-09 23:34:08.749903,0.42025678636984665,0,3.592649843982768,2.845407224485118,1.993956274156971,29.737773727256418,
Apartamento com piscina e churrasqueira em Boa Viagem,2000000,Residencial,Rua José Aderval Chaves,Boa Viagem,51111030,-8.1256324,-34.9048448,Imobiliária,3,2,127,194,4,1350,2500,2017-04-09 23:34:12.443671,1.2968334915498234,2.5947818680249015,0.533794996447203,0.5918339596429427,6.395932740852057,27.466684217281333,
Apartamento com piscina e churrasqueira em Rosarinho,2000000,Residencial,Rua Caio Pereira,Rosarinho,52041045,-8.0475622,-34.8769643,Imobiliária,2,1,101,101,4,1350,,2017-04-09 23:34:09.271270,0,0,0,0.3219507517659647,0,23.29615929254956,
Apartamento com piscina e churrasqueira em Torre,1990000,Residencial,Rua Padre Anchieta,Torre,50710165,-8.0473056,-34.9081021,Imobiliária,2,1,43,43,4,1350,,2017-04-09 23:34:09.453267,2.4133645822413694,0.7280489280883639,0.3085509797744237,2.1290912936933784,6.123178241297744,23.0384004250069,
Apartamento com salão de festas em Boa Viagem,1990000,Residencial,Rua Ten Joao Cicero,Boa Viagem,51020190,-8.1132608,-34.8935881,Imobiliária,2,0,84,,4,1350,,2017-04-09 23:34:09.482190,0.2764544150631616,0.9747169650901633,0.630769819107949,1.638233845889494,1.3147799254711876,14.772619959265436,
Apartamento com piscina e sauna em Boa Viagem,1970000,Residencial,Rua Desembargador João Paes,Boa Viagem,51021360,-8.1260474,-34.9050791,Imobiliária,2,1,94,94,4,1320,,2017-04-09 23:34:09.580556,1.394574140299802,2.578559445458073,0.5825682882655141,0.5524984015612736,6.53914300474771,27.23031840779098,
Apartamento com piscina e frente para o mar em Boa Viagem,1950000,Residencial,Avenida Boa Viagem,Boa Viagem,51130000,-8.1445442,-34.9049188,Imobiliária,4,2,150,150,4,1320,,2017-04-09 23:34:09.644899,0.06508301696791181,1.7578025318244526,0,0,0.556790782875572,9.840226508544154,
